,License_plate_number,Distance,Number_of_Trips_Completed,Average_Speed,Transporter_Name,Number_of_Speed_Violations
4473,GJ01DT6439,1052762529.5952913,1,11.223239972419696,Shree Sai Krupa transport Service,9
4474,GJ19X1096,347869856.45145416,1,28.68338628715384,Shree Ganesh Transport,6
4475,GJ12BT3328,572688540.9014255,1,26.207911712960495,Anil Bulk Carrier,188
4476,HR39D4334,358702206.8985019,1,18.65237161771322,Chaudhary Petro City,163
4477,HR46D6654,530859619.84874254,1,26.05287662848649,SRR Filling Station,22
4478,HR45B6638,435577908.1633465,1,16.703800560194342,Sun Shine Roadlines,156
4479,GJ12BV6628,1131313256.950411,1,17.574154701250578,Shri Aianath Road Lines,9
4480,GJ12Z4587,871265597.9695035,1,10.57865355126384,Panchmukhi Transport,1
4481,GJ12Z4587,871265597.9695035,1,10.57865355126384,Panchmukhi Transport,1
4482,GJ02Z6901,970329340.2219772,1,11.930407843888728,Jasmin Enterprises,28
4483,GJ02Z6975,1015373273.1290877,1,7.295809809349953,RAJDHANI LOGISTICS,1
4484,CG07CA6690,446830782.9683033,1,22.917576403065,Shree Krishna Kalyan Petroleum,7
4485,GJ3W7359,246949430.8300304,1,13.11310386171754,Nandkishor Roadlines,65
4486,HR61C7090,402849555.13570917,1,20.31234785650773,S.S Fillling Station,0
4487,HR45B8785,348360235.2857977,1,22.204216947354464,Ahuja Service Station,5726
4488,HR45B8761,387882627.9421727,1,20.5416486707871,Ahuja Service Station,119
4489,CG07CA6690,446830782.9683033,1,22.917576403065,Shree Krishna Kalyan Petroleum,7
4490,HR56A9911,461959591.7764478,1,21.107429920626945,Sun Shine Roadlines,0
4491,HR45B3790,976877321.0890875,1,6.73767053917188,Sunil Kumar,38
4492,HR45B3790,976877321.0890875,1,6.73767053917188,Sunil Kumar,38
4493,GJ27V3619,1150255861.0215883,1,23.239404321757327,Keshav Petroleum,215
4494,GJ10TV4477,661190315.7061771,1,25.676167026131388,KOTAK PETRO-CHEM PVT LTD,243
4495,HP12H8091,312860458.48586243,1,23.11602290284468,Agam Filling Station,4
4496,GJ03BV8809,915531537.1704401,1,10.602583805912554,Balaji Transport,0
4497,GJ03BV8809,915531537.1704401,1,10.602583805912554,Balaji Transport,0
4498,GJ3W7353,713235671.1987395,1,17.14591478653094,Nandkishor Roadlines,0
4499,GJ3W7353,713235671.1987395,1,17.14591478653094,Nandkishor Roadlines,0
4500,GJ11TT9662,799993114.210869,1,11.958544328300427,Om Petroleum,69
4501,GJ11TT9662,799993114.210869,1,11.958544328300427,Om Petroleum,69
4502,HR55W4557,404306158.7840717,1,14.583354066355428,Jai Maa Santoshi Filling Station,2
4503,GJ3W7356,1082707647.2942748,1,11.065788646687427,Nandkishor Roadlines,1
4504,GJ06VV4830,1076956227.1913085,1,12.784648199858948,Maa Trading Company,1
4505,GJ06TT8950,1038436207.419961,1,11.065689058213229,Maa Trading Company,4
4506,GJ01DY8013,1036353662.4326527,1,16.534650597852107,J V Enterprises,357
4507,GJ01DY8013,1036353662.4326527,1,16.534650597852107,J V Enterprises,357
4508,CG07CA9887,401429047.1418512,1,14.682426492136369,Vijay Roadlines,0
4509,GJ12AU8130,791583733.1709129,1,11.723957047642557,Suresh Petroleum Co.,5866
4510,GJ10TV9355,1040195432.5304345,1,16.29517198447236,Goyal Express,4
4511,GJ18AT9169,1007168284.6542366,1,10.535741808205666,Nandkishor Roadlines,1
4512,GJ3Y9056,965919926.4612479,1,10.982933667917088,Nandkishor Roadlines,12
4513,CG07CA6690,446830782.9683033,1,22.917576403065,Shree Krishna Kalyan Petroleum,7
4514,CG07CA6690,446830782.9683033,1,22.917576403065,Shree Krishna Kalyan Petroleum,7
4515,GJ03AW4419,756726221.9373665,1,10.736335297285828,Nilesh J Khatana,1
4516,GJ12AT8260,607454298.3449223,1,16.392528397474894,Ankit Transport,91
4517,GJ12AT8260,607454298.3449223,1,16.392528397474894,Ankit Transport,91
4518,GJ03AW4419,756726221.9373665,1,10.736335297285828,Nilesh J Khatana,1
4519,GJ01CT3241,566392676.0488776,1,24.230013979293172,RAJDHANI LOGISTICS,79
4520,GJ18X8616,1068205669.6815834,1,9.639707067683025,Maruti Roadways,4
4521,GJ11TT9978,12150629.172152745,1,22.309341500765697,Bhagyoday Petroleum,0
4522,GJ3W7356,1082707647.2942748,1,11.065788646687427,Nandkishor Roadlines,1
4523,GJ11TT9978,12150629.172152745,1,22.309341500765697,Bhagyoday Petroleum,0
4524,GJ03BT6600,609289793.650624,1,9.32201091082074,Maruti Roadways,401
4525,GJ03BT6600,609289793.650624,1,9.32201091082074,Maruti Roadways,401
4526,GJ3W7360,989068996.5693398,1,11.957652461149621,Nandkishor Roadlines,1
4527,GJ3W7351,398073930.6167991,1,9.353239102993657,Nandkishor Roadlines,2
4528,GJ10V5925,459137710.78147864,1,15.805752200479125,Balaji Transport,74
4529,GJ3W7359,246949430.8300304,1,13.11310386171754,Nandkishor Roadlines,65
4530,GJ3W7360,989068996.5693398,1,11.957652461149621,Nandkishor Roadlines,1
4531,GJ3W7351,398073930.6167991,1,9.353239102993657,Nandkishor Roadlines,2
4532,GJ10V5925,459137710.78147864,1,15.805752200479125,Balaji Transport,74
4533,GJ3W7359,246949430.8300304,1,13.11310386171754,Nandkishor Roadlines,65
4534,GJ3AT1624,1007460536.4023708,1,8.840997998406026,Nandkishor Roadlines,0
4535,GJ12AT8408,108432890.14186867,1,19.998822869955156,Jai Ganesh Transport,870
4536,GJ06TT7206,911830952.0312163,1,11.941411833906722,Maa Trading Company,3
4537,GJ06TT7206,911830952.0312163,1,11.941411833906722,Maa Trading Company,3
4538,GJ3AT1624,1007460536.4023708,1,8.840997998406026,Nandkishor Roadlines,0
4539,GJ03BV8809,915531537.1704401,1,10.602583805912554,Balaji Transport,0
4540,GJ5AT1317,539938857.9181368,1,5.986608737741002,IDEAL MOVERS (P). LTD,0
4541,GJ03BV8809,915531537.1704401,1,10.602583805912554,Balaji Transport,0
4542,GJ3W7352,990003810.3988755,1,12.545734012618844,Nandkishor Roadlines,170
4543,HR45B3790,976877321.0890875,1,6.73767053917188,Sunil Kumar,38
4544,CG07CA6690,446830782.9683033,1,22.917576403065,Shree Krishna Kalyan Petroleum,7
4545,CG07CA6690,446830782.9683033,1,22.917576403065,Shree Krishna Kalyan Petroleum,7
4546,GJ03AT3477,68746529.44512738,1,15.775800071916576,JINAL ENTERPRISE,0
4547,GJ27V3619,1150255861.0215883,1,23.239404321757327,Keshav Petroleum,215
4548,GJ27V3619,1150255861.0215883,1,23.239404321757327,Keshav Petroleum,215
4549,GJ03AT3477,68746529.44512738,1,15.775800071916576,JINAL ENTERPRISE,0
4550,GJ12AU8265,710733734.3921933,1,5.5782644943898285,EXMI,1
4551,GJ12AU8265,710733734.3921933,1,5.5782644943898285,EXMI,1
4552,HR56A9911,461959591.7764478,1,21.107429920626945,Sun Shine Roadlines,0
4553,GJ12W7582,287122909.47296757,1,14.492010110530375,Jasmin Enterprises,2
4554,GJ13AT8909,1057838241.6003939,1,14.835888487508242,Gopinath Petrolium Company,2
4555,HR47C6476,357950263.0301328,1,21.937516543144522,S.R.Filling Station,13
4556,HR55AB1478,752728813.7911171,1,10.191988787136705,MI Filling Staion,13
4557,HR56A9911,461959591.7764478,1,21.107429920626945,Sun Shine Roadlines,0
4558,HR47D2625,363848207.7898197,1,21.50814470065581,S.R.Filling Station,7
4559,GJ03AT3477,68746529.44512738,1,15.775800071916576,JINAL ENTERPRISE,0
4560,GJ11TT9662,799993114.210869,1,11.958544328300427,Om Petroleum,69
4561,GJ19V0738,339558727.84628516,1,13.454717703349282,Shree Ganesh Transport,0
4562,GJ11TT9662,799993114.210869,1,11.958544328300427,Om Petroleum,69
4563,HR63C5168,215408587.3483209,1,18.14164251736016,S K Petro Centre,6
4564,HR56B9106,268314293.06355205,1,15.190194384449244,Sun Shine Roadlines,17
4565,GJ02VV9111,1168719573.683562,1,21.42612505397521,Shreeji Petroleum,114
4566,HR56B9106,268314293.06355205,1,15.190194384449244,Sun Shine Roadlines,17
4567,GJ02VV9111,1168719573.683562,1,21.42612505397521,Shreeji Petroleum,114
4568,HR45B6631,394331712.30378443,1,22.160271641878612,Ahuja Service Station,9676
4569,HR46D4855,966316779.899614,1,4.10936617880059,R S Chaudhary Filling Station,3
4570,GJ12BT3686,962770516.0947475,1,13.73080853318531,Ashv Petroleum,42
4571,HR55G2084,926009648.7173774,1,12.148249486972203,Agrahari Carriers,53
4572,HR45B6525,956930785.0396438,1,7.884742454277071,Ahuja Service Station,0
4573,HR45B6525,956930785.0396438,1,7.884742454277071,Ahuja Service Station,0
4574,HR45B8785,348360235.2857977,1,22.204216947354464,Ahuja Service Station,5726
4575,HR45B4286,408568257.57883596,1,23.32483886538516,Ahuja Service Station,6
4576,HR46D6654,530859619.84874254,1,26.05287662848649,SRR Filling Station,22
4577,HR61C7090,402849555.13570917,1,20.31234785650773,S.S Fillling Station,0
4578,HR55G2084,926009648.7173774,1,12.148249486972203,Agrahari Carriers,53
4579,GJ19U4065,355546266.4269705,1,12.805770752442816,Shree Ganesh Transport,0
4580,BR09T9786,562600361.3198634,1,13.522394847464293,OD MOTOR SERVICE,53
4581,BR09T9786,562600361.3198634,1,13.522394847464293,OD MOTOR SERVICE,53
4582,HR45B4862,987490393.1041237,1,7.686528330034476,Ahuja Service Station,6
4583,HR45B4862,987490393.1041237,1,7.686528330034476,Ahuja Service Station,6
4584,HR56B9106,268314293.06355205,1,15.190194384449244,Sun Shine Roadlines,17
4585,GJ10V5925,459137710.78147864,1,15.805752200479125,Balaji Transport,74
4586,GJ10V5925,459137710.78147864,1,15.805752200479125,Balaji Transport,74
4587,HR47D2625,363848207.7898197,1,21.50814470065581,S.R.Filling Station,7
4588,GJ03BT1001,1059752556.8641766,1,4.349970415230935,J K Roadlines,9
4589,HR56B9106,268314293.06355205,1,15.190194384449244,Sun Shine Roadlines,17
4590,HR47C2259,833364688.798898,1,4.2340946456659285,HARDWARI LAL RADHEY SHYAM,3
4591,GJ03BV5664,582520350.8972011,1,30.293393927138432,Shree Ravechi Roadlines,6359
4592,GJ12AY9981,928480060.1804954,1,12.12217039555169,Devine Logistics,0
4593,GJ04X6126,333079147.2005051,1,23.83268759241582,Bajrang Transport,57
4594,HR39D4334,358702206.8985019,1,18.65237161771322,Chaudhary Petro City,163
4595,GJ12AY9981,928480060.1804954,1,12.12217039555169,Devine Logistics,0
4596,HR45C7083,422585300.3622006,1,21.414675650825455,Ahuja Service Station,10344
4597,GJ04X6126,333079147.2005051,1,23.83268759241582,Bajrang Transport,57
4598,GJ12AY9981,928480060.1804954,1,12.12217039555169,Devine Logistics,0
4599,HR55W4557,404306158.7840717,1,14.583354066355428,Jai Maa Santoshi Filling Station,2
4600,HR45B6109,1002727347.9136237,1,8.841560073553572,Ahuja Service Station,1
4601,GJ27V0580,801383928.3578444,1,11.634873449322118,Shree Gurukrupa Transport service,54
4602,HR45B6109,1002727347.9136237,1,8.841560073553572,Ahuja Service Station,1
4603,HR38V0997,425323404.78213567,1,17.740269975925713,Hari Service Station,21
4604,HR38V0997,425323404.78213567,1,17.740269975925713,Hari Service Station,21
4605,HR45B8611,971191985.0869901,1,7.103934324659232,Shree Shyam Singh Sadhu Singh,43
4606,GJ07YY6445,935522164.0169456,1,11.882096331619469,Swami Traders,1
4607,HR61F2126,960933015.5641272,1,8.093393346095132,Mannat Roadlines,4
4608,GJ18AZ1457,535050260.4087973,1,17.398802782721244,Bholenath Oil Carriers,6
4609,GJ18AZ1457,535050260.4087973,1,17.398802782721244,Bholenath Oil Carriers,6
4610,GJ07YY6445,935522164.0169456,1,11.882096331619469,Swami Traders,1
4611,HR61F2126,960933015.5641272,1,8.093393346095132,Mannat Roadlines,4
4612,GJ03BT1001,1059752556.8641766,1,4.349970415230935,J K Roadlines,9
4613,HR56A9911,461959591.7764478,1,21.107429920626945,Sun Shine Roadlines,0
4614,HR45B9981,194070066.8834224,1,14.289354963998685,Peer Baba Sai Services,13
4615,HR65A5170,459949663.60148305,1,21.02583403969991,Haryana Filling Station,1
4616,HR63D6875,807417721.0221565,1,4.352960900370295,Anju Filling Station,20
4617,HR63D6875,807417721.0221565,1,4.352960900370295,Anju Filling Station,20
4618,HR39D4514,778183509.0426803,1,2.2794405531943402,Sun Shine Roadlines,1
4619,HR39D4514,778183509.0426803,1,2.2794405531943402,Sun Shine Roadlines,1
4620,HR56A9925,384266345.9796416,1,16.159482304018322,Sun Shine Roadlines,23
4621,HR47C6476,357950263.0301328,1,21.937516543144522,S.R.Filling Station,13
4622,HR45B8611,971191985.0869901,1,7.103934324659232,Shree Shyam Singh Sadhu Singh,43
4623,GJ12W9297,1060683413.7636058,1,8.108870386909048,EXMI,1
4624,GJ03AX6815,850461164.2020597,1,14.74252621139133,Jai Ganesh Transport,614
4625,HR45B6638,435577908.1633465,1,16.703800560194342,Sun Shine Roadlines,156
4626,GJ03AX6815,850461164.2020597,1,14.74252621139133,Jai Ganesh Transport,614
4627,DL1GB7426,302300289.22996396,1,15.443068213755168,Sikander Oil Carrier,23
4628,GJ19V0647,966554842.2754213,1,6.618164727009982,Pintoo Roadlines,171
4629,HR61B4256,838912904.8447772,1,14.769463356581424,Guru Jambheswar Fuels,218
4630,HR45B6638,435577908.1633465,1,16.703800560194342,Sun Shine Roadlines,156
4631,GJ03BT1001,1059752556.8641766,1,4.349970415230935,J K Roadlines,9
4632,HR45B4271,940134100.3174468,1,8.26673031320255,Ahuja Service Station,3
4633,HR57A0091,951150539.3155693,1,11.312328799966433,Maa Phoolwati Devi Filling Station,11
4634,HR45C7083,422585300.3622006,1,21.414675650825455,Ahuja Service Station,10344
4635,HR45B6303,457380411.1384949,1,18.74961795119963,Ahuja Service Station,11
4636,HR65A5170,459949663.60148305,1,21.02583403969991,Haryana Filling Station,1
4637,HR45B6113,867385444.0015612,1,8.991116176156963,Ahuja Service Station,256
4638,HR56A9911,461959591.7764478,1,21.107429920626945,Sun Shine Roadlines,0
4639,HR45B6631,394331712.30378443,1,22.160271641878612,Ahuja Service Station,9676
4640,HR56B9106,268314293.06355205,1,15.190194384449244,Sun Shine Roadlines,17
4641,GJ03AT2584,769294661.8772371,1,3.6320670462338325,Nilesh J Khatana,0
4642,HR56A9911,461959591.7764478,1,21.107429920626945,Sun Shine Roadlines,0
4643,HR57A5691,539298200.0880251,1,27.992836736853242,Maa Phoolwati Devi Filling Station,62
4644,HR57A7253,279331494.62616915,1,17.868775712867073,Ch.Mangal Sain Sidhu,169
4645,GJ12Z1944,769716672.5386664,1,9.272694305828189,Shree Gurukrupa Transport service,120
4646,HP17D7347,255330606.36329418,1,16.62760469464531,Jai Maa Santoshi Filling Station,136
4647,HR40C0555,976401816.4130485,1,4.717094559027611,Haryana Filling Station,30
4648,GJ21W2567,918594237.3294343,1,14.182664505243656,R.K.Bulk Carriers,86
4649,GJ12BV1480,192873418.45502555,1,13.998259769023889,Shri Aianath Road Lines,1
4650,HR47D2625,363848207.7898197,1,21.50814470065581,S.R.Filling Station,7
4651,HR45B6113,867385444.0015612,1,8.991116176156963,Ahuja Service Station,256
4652,GJ18AU9369,557429556.2675214,1,22.03861127701462,Nandkishor Roadlines,269
4653,HR45B6525,956930785.0396438,1,7.884742454277071,Ahuja Service Station,0
4654,HR45B6303,457380411.1384949,1,18.74961795119963,Ahuja Service Station,11
4655,HR45B6303,457380411.1384949,1,18.74961795119963,Ahuja Service Station,11
4656,GJ03AZ3411,1066563515.0163368,1,17.217174085459398,Shree Momai Bulk Carrier,69
4657,GJ12AW1599,1003692624.1436311,1,13.913203903794946,Suresh Petroleum Co.,1
4658,GJ03AT2302,601276373.8870212,1,11.645146360027153,Jasmin Enterprises,1
4659,GJ03AT2302,601276373.8870212,1,11.645146360027153,Jasmin Enterprises,1
4660,CG07CA6690,446830782.9683033,1,22.917576403065,Shree Krishna Kalyan Petroleum,7
4661,GJ12AW0919,1078114487.9472466,1,13.29251891446427,Maruti Roadways,0
4662,GJ12AY9974,956019894.9710196,1,10.999177242661588,Shree Sai Krupa transport Service,0
4663,GJ10TV7655,1004724464.6787338,1,15.461479264124875,Goyal Express,0
4664,GJ37T9972,1034628140.9693753,1,13.461057902523464,Maruti Roadways,6
4665,GJ21T7015,215649998.42378697,1,6.440065923070131,R.K.Bulk Carriers,21
4666,GJ03AT2302,601276373.8870212,1,11.645146360027153,Jasmin Enterprises,1
4667,GJ10TV7655,1004724464.6787338,1,15.461479264124875,Goyal Express,0
4668,GJ03AT2302,601276373.8870212,1,11.645146360027153,Jasmin Enterprises,1
4669,BR09GA5531,453375508.9872459,1,14.69825998895231,Sultania Carriers Private Limited,7
4670,GJ03AT3131,794031206.9592516,1,6.738390236366445,Urvashi Losistics,0
4671,GJ12BV0779,1048262985.0075573,1,17.333678932508583,Shri Aianath Road Lines,4
4672,BR01GG3237,873886224.8615469,1,6.257569743255902,MAA JAGDAMBA PETROLEUM SERVICES,64
4673,BR01GF0281,62368224.3786671,1,14.48356286095069,Vivek Fuels,4
4674,BR09R8786,328280296.3126652,1,12.980021986385355,OD MOTOR SERVICE,0
4675,BR01GF5796,662300357.751919,1,7.042249152121763,Jay Mata Di Service,0
4676,BR09GA2219,359292360.2066156,1,15.69334415898239,Sultania Carriers Private Limited,2
4677,GJ03BT3961,1081798191.7116566,1,10.4166619627677,Shree Dada Dayalu Logistics,27
4678,GJ6TT7322,1028241763.1024739,1,12.806006768189508,Maa Trading Company,1
4679,GJ11TT9978,12150629.172152745,1,22.309341500765697,Bhagyoday Petroleum,0
4680,GJ11TT9978,12150629.172152745,1,22.309341500765697,Bhagyoday Petroleum,0
4681,GJ18X9502,1046357385.4428596,1,11.924370597753665,Bholenath Oil Carriers,1
4682,GJ06Y8523,859768044.6676623,1,6.517413581583315,Suresh Petroleum Co.,0
4683,GJ12AT8117,883154700.4980526,1,15.189336686149245,Maruti Roadways,1123
4684,BR09GA2219,359292360.2066156,1,15.69334415898239,Sultania Carriers Private Limited,2
4685,GJ12AU8130,791583733.1709129,1,11.723957047642557,Suresh Petroleum Co.,5866
4686,GJ12W8898,1059727009.921945,1,12.053412985305854,Shree Dada Dayalu Logistics,0
4687,GJ12W8898,1059727009.921945,1,12.053412985305854,Shree Dada Dayalu Logistics,0
4688,GJ03AX8105,150594872.5057756,1,27.695220845511052,Shree Shaneshwar Enterprise,1
4689,GJ12BT3686,962770516.0947475,1,13.73080853318531,Ashv Petroleum,42
4690,GJ12BT3686,962770516.0947475,1,13.73080853318531,Ashv Petroleum,42
4691,GJ03BV6456,400826482.7927416,1,26.276287578473262,Shree Ravechi Roadlines,20
4692,GJ12BT3686,962770516.0947475,1,13.73080853318531,Ashv Petroleum,42
4693,GJ12AW5577,949755474.8375828,1,13.42046869255033,Shree Venktesh Petroleum,228
4694,GJ12AW5577,949755474.8375828,1,13.42046869255033,Shree Venktesh Petroleum,228
4695,GJ06TT8950,1038436207.419961,1,11.065689058213229,Maa Trading Company,4
4696,GJ19T5458,875230137.9688793,1,23.099428771683897,Omshree Filling Station,64
4697,DD03H9443,461532694.55028045,1,19.120612149993658,Susveer Kumar,0
4698,GJ12BV0761,1050723861.1032906,1,13.986107627973709,Shri Aianath Road Lines,4
4699,GJ3W7352,990003810.3988755,1,12.545734012618844,Nandkishor Roadlines,170
4700,GJ3W7352,990003810.3988755,1,12.545734012618844,Nandkishor Roadlines,170
4701,GJ06Z8775,1029431697.3555853,1,9.94466051318816,Maruti Roadways,3
4702,GJ18X8616,1068205669.6815834,1,9.639707067683025,Maruti Roadways,4
4703,GJ06Z8775,1029431697.3555853,1,9.94466051318816,Maruti Roadways,3
4704,GJ21W2685,1035985395.551853,1,17.44955887080451,R.K.Bulk Carriers,54
4705,GJ21W2685,1035985395.551853,1,17.44955887080451,R.K.Bulk Carriers,54
4706,GJ10X8816,1099909586.683948,1,11.023137973833137,Nandkishor Roadlines,4
4707,GJ10X8816,1099909586.683948,1,11.023137973833137,Nandkishor Roadlines,4
4708,GJ10X8816,1099909586.683948,1,11.023137973833137,Nandkishor Roadlines,4
4709,GJ3AT0140,451523617.6580622,1,8.391021781961472,Shree Gurudev Transport,0
4710,GJ10X8816,1099909586.683948,1,11.023137973833137,Nandkishor Roadlines,4
4711,GJ3AT0140,451523617.6580622,1,8.391021781961472,Shree Gurudev Transport,0
4712,GJ3W7353,713235671.1987395,1,17.14591478653094,Nandkishor Roadlines,0
4713,GJ3W7353,713235671.1987395,1,17.14591478653094,Nandkishor Roadlines,0
4714,GJ3AT1624,1007460536.4023708,1,8.840997998406026,Nandkishor Roadlines,0
4715,GJ02VV9111,1168719573.683562,1,21.42612505397521,Shreeji Petroleum,114
4716,GJ12Z1944,769716672.5386664,1,9.272694305828189,Shree Gurukrupa Transport service,120
4717,HR40C0555,976401816.4130485,1,4.717094559027611,Haryana Filling Station,30
4718,BR9E4140,456301477.0098641,1,13.370613370507304,Sultania Carriers Private Limited,1
4719,HR64A7346,96618018.21263035,1,8.291070898843074,HARI FILLING STATION,6
4720,HR61F2126,960933015.5641272,1,8.093393346095132,Mannat Roadlines,4
4721,HR47C6476,357950263.0301328,1,21.937516543144522,S.R.Filling Station,13
4722,GJ13AT8909,1057838241.6003939,1,14.835888487508242,Gopinath Petrolium Company,2
4723,HR47C6476,357950263.0301328,1,21.937516543144522,S.R.Filling Station,13
4724,GJ12AW5577,949755474.8375828,1,13.42046869255033,Shree Venktesh Petroleum,228
4725,GJ03BV2575,990641524.8935591,1,15.968441106973637,Balaji Transport,3
4726,GJ3AT4381,1133405606.7875817,1,14.074692466871598,Jay Shri Sarmariyadada Transport,10
4727,HR61F2126,960933015.5641272,1,8.093393346095132,Mannat Roadlines,4
